"Pathways"	"TopCut_highestMinuslogP_meanUPandDOWN"	"maximum_MinuslogP_meanUPandDOWN"	"sum_MinuslogP_meanUPandDOWN"	"times_significant_meanUPandDOWN"	"FirstTopCut_significant_meanUPandDOWN"	"PEBBA_score_meanUPandDOWN"	"TopCut_highestMinuslogP_minUPandDOWN"	"maximum_MinuslogP_maxUPandDOWN"	"sum_MinuslogP_maxUPandDOWN"	"times_significant_maxUPandDOWN"	"FirstTopCut_significant_minUPandDOWN"	"PEBBA_score_maxUPandDOWN"	"TopCut_highestMinuslogP_up"	"maximum_MinuslogP_up"	"sum_MinuslogP_up"	"times_significant_up"	"FirstTopCut_significant_up"	"PEBBA_score_up"	"TopCut_highestMinuslogP_down"	"maximum_MinuslogP_down"	"sum_MinuslogP_down"	"times_significant_down"	"FirstTopCut_significant_down"	"PEBBA_score_down"	"TopCut_highestMinuslogP_any"	"maximum_MinuslogP_any"	"sum_MinuslogP_any"	"times_significant_any"	"FirstTopCut_significant_any"	"PEBBA_score_any"
"Post_chaperonin tubulin folding pathway"	950	0.752083235759738	8.80257121983803	0.0689655172413793	950	0.129492814467157	100	0.752083235759738	8.80257121983803	0.0689655172413793	0	0.129492814467157	950	0.752083235759738	8.80257121983803	0.0689655172413793	950	0.129492814467157	100	0	0	0	0	0	550	0.0958178185571627	0.640535646460317	0	0	0.0273138372409851
"Post_Elongation Processing of Intron_Containing pre_mRNA"	100	0	0	0	0	0	100	0.0810170425539024	0.710442245830397	0	0	0.0301502670255921	100	0	0	0	0	0	250	0.0810170425539024	0.710442245830397	0	0	0.0301502670255921	100	0.552209655930559	2.56743609530075	0	0	0.212161821362454
"Post_Elongation Processing of Intronless pre_mRNA"	100	0	0	0	0	0	100	0.0231915834471524	0.103748553807836	0	0	0.00522064774439208	100	0	0	0	0	0	1150	0.0231915834471524	0.103748553807836	0	0	0.00522064774439208	1150	0.0571264884563633	0.310437275330522	0	0	0.0126448000541479
"Post_Elongation Processing of the Transcript"	100	0	0	0	0	0	100	0.080836676446158	0.630890715102622	0	0	0.0300858208008926	100	0	0	0	0	0	250	0.080836676446158	0.630890715102622	0	0	0.0300858208008926	100	0.546132117656936	2.46752831789696	0	0	0.210407147166335
"Post NMDA receptor activation events"	650	0.0284745759093243	0.127090787200246	0	0	0.00790897834664147	650	0.0287103299520825	0.146019777035856	0	0	0.00790897834664147	650	0.0284745759093243	0.127090787200246	0	0	0.00790897834664147	1150	0.0287103299520825	0.146019777035856	0	0	0.0064452382397078	250	0.416171473573766	3.25333555140436	0	0	0.131892493957883
"Post_translational modification: synthesis of GPI_anchored proteins"	100	0	0	0	0	0	100	0.110204083404141	0.873093098790058	0	0	0.0381942644111041	100	0	0	0	0	0	300	0.110204083404141	0.873093098790058	0	0	0.0381942644111041	200	0.240213564417711	1.6364509281451	0	0	0.0884512124548626
"Potassium Channels"	200	0.188876548495143	0.815769890712068	0	0	0.0712908328366892	100	0.396284600217291	1.8665463907552	0	0	0.163592407330622	200	0.188876548495143	0.815769890712068	0	0	0.0712908328366892	100	0.396284600217291	1.8665463907552	0	0	0.163592407330622	650	0.119056921471372	0.738851179625759	0	0	0.0316220382015302
"PRC2 methylates histones and DNA"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	100	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	100	0	0	0	0	0	100	0.448913022609719	3.07271399987782	0	0	0.180839192086165
"Prefoldin mediated transfer of substrate  to CCTslashTriC"	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	150	0.248346499126852	1.36790292559419	0	0	0.0988474708936614	250	0.185891243252413	0.69574119241226	0	0	0.0657214173351179	150	0.248346499126852	1.36790292559419	0	0	0.0988474708936614	1300	0.00334374202348208	0.0105571556290201	0	0	0.000724811807339429
"Pre_NOTCH Expression and Processing"	500	0.032811984716263	0.159902771916509	0	0	0.00997491755315549	100	0.651684551231881	2.65863698248096	0	0	0.239416447901532	500	0.032811984716263	0.159902771916509	0	0	0.00997491755315549	100	0.651684551231881	2.65863698248096	0	0	0.239416447901532	100	0.335588683427889	2.72161934881632	0	0	0.142541448699489
"Pre_NOTCH Processing in Golgi"	500	0.0379605494643854	0.177516969207774	0	0	0.01151059837972	100	0.651684551231881	2.63405258827494	0	0	0.239416447901532	500	0.0379605494643854	0.177516969207774	0	0	0.01151059837972	100	0.651684551231881	2.63405258827494	0	0	0.239416447901532	100	0	0	0	0	0
"Pre_NOTCH Transcription and Translation"	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	100	0.517986369934624	2.45451641513035	0	0	0.202140550733741	650	0.0284745759093243	0.10247801308915	0	0	0.00790897834664147	100	0.517986369934624	2.45451641513035	0	0	0.202140550733741	700	0.282040771152555	2.06685300654081	0	0	0.0674091693258438
"Presynaptic function of Kainate receptors"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	300	0.110204083404141	0.888409242015384	0	0	0.0381942644111041	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	300	0.110204083404141	0.888409242015384	0	0	0.0381942644111041	550	0.0981332457547222	0.60369709025022	0	0	0.0279420289174478
"Presynaptic phase of homologous DNA pairing and strand exchange"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	200	0.174635284563841	1.31839715478429	0	0	0.0663722393729974	300	0.274241188334287	2.02565902061966	0	0	0.0877916637524459
"Processing of Capped Intronless Pre_mRNA"	100	0	0	0	0	0	100	0.0231915834471524	0.103748553807836	0	0	0.00522064774439208	100	0	0	0	0	0	1150	0.0231915834471524	0.103748553807836	0	0	0.00522064774439208	1150	0.0571264884563633	0.310437275330522	0	0	0.0126448000541479
"Processing of DNA double_strand break ends"	450	0.0338450556839156	0.166706329356934	0	0	0.0106617441773407	200	0.12253570097361	0.992004838499006	0	0	0.0477694604786832	450	0.0338450556839156	0.166706329356934	0	0	0.0106617441773407	200	0.12253570097361	0.992004838499006	0	0	0.0477694604786832	300	0.554649623538213	6.78537317845259	0	0	0.155826736814235
"Processing of Intronless Pre_mRNAs"	100	0	0	0	0	0	100	0.0287103299520825	0.120552357556656	0	0	0.0064452382397078	100	0	0	0	0	0	1150	0.0287103299520825	0.120552357556656	0	0	0.0064452382397078	1150	0.0571264884563633	0.316518015821918	0	0	0.0126448000541479
"Processive synthesis on the lagging strand"	1100	0.000387562212356834	0.00118916053740048	0	0	0.0000897662267727572	100	0.000387562212356834	0.00118916053740048	0	0	0.0000897662267727572	1100	0.000387562212356834	0.00118916053740048	0	0	0.0000897662267727572	100	0	0	0	0	0	200	0.272183230649539	1.96259703751758	0	0	0.0987010117442901
"Prolactin receptor signaling"	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0	0	0	0	0	500	0.15778250936353	0.999564981843017	0	0	0.0451055090677732
"Prostacyclin signalling through prostacyclin receptor"	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.374906571817173	0	0	0.0118232470584403	1050	0.000862341850469868	0.00205150238787035	0	0	0.000203277088934648	850	0.0473994531081529	0.374906571817173	0	0	0.0118232470584403	100	0	0	0	0	0
"PTK6 Regulates RHO GTPases RAS GTPase and MAP kinases"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	850	0.0473994531081529	0.334979786283068	0	0	0.0118232470584403	150	0.362187432451618	2.0692730321027	0	0	0.136576615928835
"Purine metabolism"	250	0.176703950006092	0.676186985344696	0	0	0.0627522054108728	100	0.426284816965317	1.96624958233067	0	0	0.173534825002886	250	0.176703950006092	0.676186985344696	0	0	0.0627522054108728	100	0.426284816965317	1.96624958233067	0	0	0.173534825002886	200	0.22197974767018	1.43662215716688	0	0	0.0824568373741114
"Pyrimidine metabolism"	1350	0.000054589832295894	0.000133575013654623	0	0	0.0000116785627603201	100	0.432520774977552	1.85555453121178	0	0	0.175564313646888	1350	0.000054589832295894	0.000133575013654623	0	0	0.0000116785627603201	100	0.432520774977552	1.85555453121178	0	0	0.175564313646888	1250	0.00446873596024185	0.015025891589262	0	0	0.000983074122853068
"Pyruvate metabolism"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.265550300954061	1.6227572839729	0	0	0.0966012832002788	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.265550300954061	1.6227572839729	0	0	0.0966012832002788	400	0.195027992716936	1.53293623813253	0	0	0.0590627916664232
"Pyruvate metabolism and Citric Acid TCA cycle"	300	0.116296039917259	0.467474279916539	0	0	0.0401853265661038	150	0.248346499126852	1.7851064277417	0	0	0.0988474708936614	300	0.116296039917259	0.467474279916539	0	0	0.0401853265661038	150	0.248346499126852	1.7851064277417	0	0	0.0988474708936614	500	0.15778250936353	1.64446943021687	0	0	0.0451055090677732
"RA biosynthesis pathway"	1300	0.0000858119173979235	0.000219386931052546	0	0	0.0000186314798225708	100	0.0000858119173979235	0.000219386931052546	0	0	0.0000186314798225708	1300	0.0000858119173979235	0.000219386931052546	0	0	0.0000186314798225708	100	0	0	0	0	0	700	0.0803616772394495	0.370270942691411	0	0	0.0211801236089593
"RAF activation"	500	0.0379605494643854	0.165051336664632	0	0	0.01151059837972	100	0.432520774977552	1.96394732281913	0	0	0.175564313646888	500	0.0379605494643854	0.165051336664632	0	0	0.01151059837972	100	0.432520774977552	1.96394732281913	0	0	0.175564313646888	100	0.467709860732708	3.08884464761108	0	0	0.186782374621071
"RAF_independent MAPK1slash3 activation"	500	0.0379605494643854	0.165051336664632	0	0	0.01151059837972	150	0.248346499126852	1.47049899088827	0	0	0.0988474708936614	500	0.0379605494643854	0.165051336664632	0	0	0.01151059837972	150	0.248346499126852	1.47049899088827	0	0	0.0988474708936614	300	0.162696616905403	1.22058382983964	0	0	0.0549590880458202
"Rap1 signalling"	100	0	0	0	0	0	100	0.174635284563841	1.34316356651023	0	0	0.0663722393729974	100	0	0	0	0	0	200	0.174635284563841	1.34316356651023	0	0	0.0663722393729974	250	0.231574488901409	2.33994444967807	0	0	0.0800872836100209
"Ras activation uopn Ca2+ infux through NMDA receptor"	100	0	0	0	0	0	100	0.0351383034562721	0.168099783642169	0	0	0.00786308898451562	100	0	0	0	0	0	1150	0.0351383034562721	0.168099783642169	0	0	0.00786308898451562	100	0	0	0	0	0
"Recognition of DNA damage by PCNA_containing replication complex"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	350	0.0913475433705916	0.620543966399163	0	0	0.0304091802554487	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	350	0.0913475433705916	0.620543966399163	0	0	0.0304091802554487	100	0.879341523690085	7.9104085264088	0.0344827586206897	100	0.292471936827249
"Recruitment and ATM_mediated phosphorylation of repair and signaling proteins at DNA double strand breaks"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.156330750534961	0.653462213500267	0	0	0.0599465356968862	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	200	0.156330750534961	0.653462213500267	0	0	0.0599465356968862	250	0.623874204847318	7.72482813273949	0	0	0.179818160892102
"Recruitment of mitotic centrosome proteins and complexes"	750	0.399772689962073	2.51999543526806	0	0	0.088141667751682	400	0.399772689962073	2.51999543526806	0	0	0.088141667751682	750	0.399772689962073	2.51999543526806	0	0	0.088141667751682	400	0.0326269119941326	0.39232415510835	0	0	0.0107001320108985	550	0.0958178185571627	0.916749198302759	0	0	0.0273138372409851
"Recycling of bile acids and salts"	100	0	0	0	0	0	100	0.248346499126852	1.63978087391121	0	0	0.0988474708936614	100	0	0	0	0	0	150	0.248346499126852	1.63978087391121	0	0	0.0988474708936614	1100	0.0260444546261913	0.108223157164491	0	0	0.00595563070205939
"Recycling pathway of L1"	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0.432520774977552	1.79148656070456	0	0	0.175564313646888	800	0.00796213820605535	0.0182811247367042	0	0	0.00207148368913084	100	0.432520774977552	1.79148656070456	0	0	0.175564313646888	100	0.499862718043289	2.49995933798036	0	0	0.196693034427947
"Regulated Necrosis"	1200	0.000164543472387711	0.000501514019620846	0	0	0.0000368562255158149	200	0.174635284563841	1.16668262774413	0	0	0.0663722393729974	1200	0.000164543472387711	0.000501514019620846	0	0	0.0000368562255158149	200	0.174635284563841	1.16668262774413	0	0	0.0663722393729974	600	0.0812048160024869	0.473822669183044	0	0	0.0226106395597969
"Regulation of actin dynamics for phagocytic cup formation"	400	0.0420326392217805	0.182627184014222	0	0	0.0137205052267323	200	0.126551152394199	1.03207523687917	0	0	0.0492379486735578	400	0.0420326392217805	0.182627184014222	0	0	0.0137205052267323	200	0.126551152394199	1.03207523687917	0	0	0.0492379486735578	250	0.742395127065459	8.60420797045151	0.0344827586206897	250	0.203021805492076
"Regulation of activated PAK_2p34 by proteasome mediated degradation"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.559714286571487	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.559714286571487	0	0	0.0127848416780313	100	0.561863803665629	4.79296525528645	0	0	0.214927283095772
"Regulation of APCslashC activators between G1slashS and early anaphase"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.24981339257802	1.55120239488137	0	0	0.110526936680779	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.24981339257802	1.55120239488137	0	0	0.110526936680779	100	0.523915220646665	3.4996996991817	0	0	0.2039012902032
"Regulation of Apoptosis"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.559714286571487	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.559714286571487	0	0	0.0127848416780313	100	0.561863803665629	4.79296525528645	0	0	0.214927283095772
"Regulation of beta_cell development"	100	0	0	0	0	0	100	0.245584386819293	1.39143437478436	0	0	0.0901961341546581	100	0	0	0	0	0	200	0.245584386819293	1.39143437478436	0	0	0.0901961341546581	100	0	0	0	0	0
"Regulation of cholesterol biosynthesis by SREBP SREBF"	100	0.443686427708107	1.5219609714858	0	0	0.179166700925166	100	0.443686427708107	2.89106615513059	0	0	0.179166700925166	100	0.443686427708107	1.5219609714858	0	0	0.179166700925166	100	0.432520774977552	2.89106615513059	0	0	0.175564313646888	100	0.552209655930559	4.62248019409063	0	0	0.212161821362454
"Regulation of Complement cascade"	950	0.752083235759738	11.4233605468247	0.137931034482759	700	0.129492814467157	250	0.752083235759738	11.4233605468247	0.137931034482759	0	0.129492814467157	950	0.752083235759738	11.4233605468247	0.137931034482759	700	0.129492814467157	250	0.111642730528153	0.982497709148616	0	0	0.040926225851692	100	0	0	0	0	0
"Regulation of DNA replication"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0501842618712656	0.653746850147549	0	0	0.0127848416780313	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	800	0.0501842618712656	0.653746850147549	0	0	0.0127848416780313	100	1.11191933311082	6.85960507367587	0.0344827586206897	100	0.335536482858884
"Regulation of FZD by ubiquitination"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0	0	0	0	0	100	1.24616495304042	11.2987986912401	0.172413793103448	100	0.356197167098459
"Regulation of gene expression in beta cells"	100	0	0	0	0	0	100	0.0252490457586111	0.0719610965792501	0	0	0.00518584501743014	100	0	0	0	0	0	1450	0.0252490457586111	0.0719610965792501	0	0	0.00518584501743014	100	0	0	0	0	0
"Regulation of Glucokinase by Glucokinase Regulatory Protein"	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	350	0.0712817261211173	0.77765268102437	0	0	0.0239653756475676	350	0.0712817261211173	0.35117823999928	0	0	0.0239653756475676	1500	0.0676320802291537	0.77765268102437	0	0	0.0134200602867879	1300	0.00334374202348208	0.0105571556290201	0	0	0.000724811807339429
"Regulation of HSF1_mediated heat shock response"	350	0.0712817261211173	0.363643872542423	0	0	0.0239653756475676	250	0.0712817261211173	0.84126066536188	0	0	0.0265900139336617	350	0.0712817261211173	0.363643872542423	0	0	0.0239653756475676	250	0.0711013614940913	0.84126066536188	0	0	0.0265900139336617	150	0.153886489488671	0.786056575518241	0	0	0.0641110205103406
"Regulation of Hypoxia_inducible Factor HIF by oxygen"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.432520774977552	1.81545496580923	0	0	0.175564313646888	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.432520774977552	1.81545496580923	0	0	0.175564313646888	100	1.24616495304042	10.4581808141796	0.172413793103448	100	0.356197167098459
"Regulation of IFNA signaling"	1050	0.000862341850469868	0.00271001404249529	0	0	0.000203277088934648	1050	0.0313491513551788	0.222131701952978	0	0	0.00714976701639462	1050	0.000862341850469868	0.00271001404249529	0	0	0.000203277088934648	1100	0.0313491513551788	0.222131701952978	0	0	0.00714976701639462	550	0.259277927146666	2.20548517218218	0	0	0.0682742196955651
"Regulation of innate immune responses to cytosolic DNA"	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	650	0.0284745759093243	0.0818326648967227	0	0	0.00790897834664147	100	0	0	0	0	0	100	1.11191933311082	8.43526607338977	0.0344827586206897	100	0.335536482858884
"Regulation of Insulin_like Growth Factor IGF transport and uptake by Insulin_like Growth Factor Binding Proteins IGFBPs"	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	1500	0.0105455239184692	0.0105455239184692	0	0	0.00215270894224612
"Regulation of insulin secretion"	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	300	0.0834088661707972	0.758355853151764	0	0	0.0292912108697788	450	0.0563098633968081	0.22136120006144	0	0	0.0175418735224042	300	0.0834088661707972	0.758355853151764	0	0	0.0292912108697788	700	0.0482831199048347	0.34841161251485	0	0	0.0129290293964984
"Regulation of KIT signaling"	100	0.604736065499167	1.9375975283563	0	0	0.226890713228622	100	0.604736065499167	2.55711336597727	0	0	0.226890713228622	100	0.604736065499167	1.9375975283563	0	0	0.226890713228622	100	0.432520774977552	2.55711336597727	0	0	0.175564313646888	550	0.259277927146666	1.37507140277737	0	0	0.0682742196955651
"Regulation of mitotic cell cycle"	650	0.0284745759093243	0.0815293809419104	0	0	0.00790897834664147	100	0.248860220756543	1.53615101103271	0	0	0.110155524950121	650	0.0284745759093243	0.0815293809419104	0	0	0.00790897834664147	100	0.248860220756543	1.53615101103271	0	0	0.110155524950121	100	0.510888143797809	3.09211898153025	0	0	0.200018755423244
